outcome,outcome_label,spec,entry,term,term_label,estimate,std_error,ci_lo,ci_hi,pct_change,pct_lo,pct_hi,p,n,fe,cluster,window
n_ecb_2020on,ECB citations,direct,joint,tract_log_income_z,Tract log median income (+1 SD),-0.008907020477128037,0.013585763001726847,-0.03553462666300944,0.017720585708753366,-0.8867470481551343,-3.491068417109322,1.7878526844856912,0.5120723233653885,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,direct,joint,tract_renter10,Tract renter share (+10 pp),0.020350705220266423,0.005916166009172622,0.008755232915728018,0.03194617752480483,2.055919270916018,0.8793672066776947,3.246193415280252,0.0005820433695844507,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,direct,joint,tract_foreign10,Tract foreign-born share (+10 pp),0.013196488990711552,0.009388252559991048,-0.00520414790463687,0.03159712588605997,1.3283946940734204,-0.5190629787190648,3.2101614511483634,0.15983150564332682,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,direct,joint,tract_overcrowd10,Tract overcrowded-household share (+10 pp),0.004947659010996037,0.013497507815977956,-0.021506970189368646,0.03140228821136072,0.4959918886729531,-2.127734443687601,3.1900541821762607,0.7139465561985319,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,direct,joint,tract_black10,Tract Black share (+10 pp),0.0211205964521936,0.004972746558548608,0.011374192293192828,0.03086700061119437,2.134521482023022,1.1439124368134657,3.134832606742921,2.163912831076864e-05,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,direct,joint,tract_hispanic10,Tract Hispanic share (+10 pp),0.004525900563065191,0.006779465479894787,-0.00876160761196115,0.01781340873809153,0.45361579197726876,-0.872333658146629,1.7973013798431747,0.5043956061136958,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,direct,joint,tract_asian10,Tract Asian share (+10 pp),0.014378026351649165,0.008545244875755061,-0.0023703458439062065,0.031126398547204538,1.4481887347593148,-0.23675387925286007,3.1615890395835677,0.09245714635236735,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),total,bivariate,tract_poverty10,Tract poverty rate (+10 pp),0.09603481526303527,0.008733756205751632,0.07891696765000887,0.11315266287606167,10.079738787745441,8.211446783273857,11.980287222730945,0.0,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),direct,bivariate,tract_poverty10,Tract poverty rate (+10 pp),0.05225140438806285,0.006286849964828412,0.03992940488079225,0.06457340389533345,5.364059908896923,4.073730062517944,6.670387559058422,0.0,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),total,bivariate,tract_log_income_z,Tract log median income (+1 SD),-0.07254246585989654,0.008986858451540788,-0.09015638475907589,-0.054928546960717195,-6.997374854280891,-8.621172846193625,-5.344722038984385,6.661338147750939e-16,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),direct,bivariate,tract_log_income_z,Tract log median income (+1 SD),-0.0519322654633973,0.005598318885607526,-0.06290476885315846,-0.040959762073636136,-5.060682862843713,-6.096710538928707,-4.013224774131274,0.0,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),total,bivariate,tract_renter10,Tract renter share (+10 pp),0.0385385493887497,0.00622039969823747,0.026346790010760433,0.050730308766738966,3.9290791610521847,2.6696934984722365,5.203912929037613,5.809654979316292e-10,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),direct,bivariate,tract_renter10,Tract renter share (+10 pp),0.02504935959093861,0.004009680633428974,0.01719052995991007,0.03290818922196715,2.536573090840477,1.7339137445933295,3.3455652518040058,4.1782066695361664e-10,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),total,bivariate,tract_foreign10,Tract foreign-born share (+10 pp),-0.013713191532783426,0.006657292781997863,-0.0267612456200377,-0.0006651374455291514,-1.3619594050317652,-2.640633647118207,-0.06649162906539052,0.03941048415763926,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),direct,bivariate,tract_foreign10,Tract foreign-born share (+10 pp),0.013740134642292215,0.005283743178214039,0.0033841883094334977,0.02409608097515093,1.383496411778018,0.3389921139858698,2.438873743124903,0.009310031708625877,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),total,bivariate,tract_overcrowd10,Tract overcrowded-household share (+10 pp),0.05103851707056724,0.01094956103002215,0.029577771805200524,0.07249926233593396,5.236342645894854,3.0019538835886816,7.519201295935041,3.1431200939735504e-06,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),direct,bivariate,tract_overcrowd10,Tract overcrowded-household share (+10 pp),0.04144374544144507,0.008588334800685634,0.024610918544929243,0.0582765723379609,4.231452525870738,2.491626702371108,6.000812409795664,1.395924352998179e-06,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),total,bivariate,tract_black10,Tract Black share (+10 pp),0.029719450155367023,0.00346053546070539,0.022936925285160732,0.03650197502557331,3.0165480642941445,2.320199933748013,3.717635246554707,0.0,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),direct,bivariate,tract_black10,Tract Black share (+10 pp),0.031060204527893345,0.002826078423483659,0.025521192600379636,0.03659921645540705,3.1547605853704086,2.5849646461685083,3.7277213880925197,0.0,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),total,bivariate,tract_hispanic10,Tract Hispanic share (+10 pp),0.012532330790079425,0.005117234582507426,0.002502735307922008,0.02256192627223684,1.2611189531209765,0.25058697642921235,2.2818371532226545,0.01432360940065136,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),direct,bivariate,tract_hispanic10,Tract Hispanic share (+10 pp),0.004665230562119247,0.003943529558945407,-0.003063945345382876,0.01239440646962137,0.46761296926123297,-0.3059256255104392,1.2471535452073912,0.23680562054946153,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),total,bivariate,tract_asian10,Tract Asian share (+10 pp),-0.01367486475594127,0.006362802158704968,-0.026145727827756718,-0.00120400168412582,-1.3581788544140383,-2.580688778208684,-0.12032771649014284,0.03161941657809009,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),direct,bivariate,tract_asian10,Tract Asian share (+10 pp),-0.0030906352057930952,0.005223352602655549,-0.01332821818555153,0.007146947773965339,-0.30858641093106653,-1.3239790781418015,0.7172548157067027,0.5540543853206412,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),total,joint,tract_poverty10,Tract poverty rate (+10 pp),0.04441909956110515,0.013808486153764978,0.017354964018705774,0.07148323510350453,4.542039832023348,1.7506436403921688,7.410014337263937,0.0012963019525562558,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),total,joint,tract_log_income_z,Tract log median income (+1 SD),-0.02623418456132607,0.014428627750791562,-0.054513775299212704,0.0020454061765605644,-2.5893057911439143,-5.30545356891301,0.2047499446726775,0.06903300260843159,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),total,joint,tract_renter10,Tract renter share (+10 pp),0.01707828800919125,0.0067896397057984155,0.003770838717823223,0.030385737300559275,1.7224955724713276,0.3777957274972321,3.0852095375998534,0.011891586797966536,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),total,joint,tract_foreign10,Tract foreign-born share (+10 pp),-0.04519307361452355,0.009624950166035075,-0.06405762929294512,-0.026328517936101987,-4.418707823877965,-6.204905547658157,-2.598494437263088,2.660743448901215e-06,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),total,joint,tract_overcrowd10,Tract overcrowded-household share (+10 pp),0.03447319431236269,0.012839697542643969,0.00930784955639307,0.05963853906833231,3.507428212634922,0.9351302300641073,6.1452803476208295,0.0072553363212717326,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),total,joint,tract_black10,Tract Black share (+10 pp),0.025409064094171718,0.004774566196976771,0.01605108630629487,0.034767041882048565,2.5734625921894683,1.6180596993326857,3.537848088043982,1.0277180262363572e-07,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),total,joint,tract_hispanic10,Tract Hispanic share (+10 pp),-0.0016948369789796009,0.006620204138658635,-0.014670198661053539,0.011280524703094338,-0.16934015538386804,-1.4563115579571462,1.134438973967522,0.797943288614029,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),total,joint,tract_asian10,Tract Asian share (+10 pp),0.018281873615047423,0.008974888222781523,0.0006914159331229408,0.035872331296971906,1.8450010120373284,0.06916550162179291,3.6523506431537456,0.041649748289735555,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),direct,joint,tract_poverty10,Tract poverty rate (+10 pp),0.005418792054875779,0.01101625419750524,-0.01617266941677269,0.02701025352652425,0.5433500263449575,-1.6042593965199359,2.7378336960511396,0.622796673010108,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),direct,joint,tract_log_income_z,Tract log median income (+1 SD),-0.020833720260116203,0.01008790781636691,-0.04060565625955545,-0.0010617842606769554,-2.0618197617883194,-3.9792292803031537,-0.10612207672227036,0.038902458243316396,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),direct,joint,tract_renter10,Tract renter share (+10 pp),0.01141259871265425,0.004663169628009448,0.002272954187954687,0.02055224323735381,1.147797086937774,0.22755393065725382,2.0764894912889797,0.014389469904742436,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),direct,joint,tract_foreign10,Tract foreign-born share (+10 pp),-0.006945528526921233,0.0073415996130623135,-0.021334799357436568,0.007443742303594102,-0.6921464089306384,-2.110882243616674,0.7471515823541663,0.3441225138429371,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),direct,joint,tract_overcrowd10,Tract overcrowded-household share (+10 pp),0.03341726416558794,0.010169495223685692,0.013485419786211879,0.053349108544964004,3.3981892832594562,1.3576758176646164,5.479781978125131,0.001016102663383478,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),direct,joint,tract_black10,Tract Black share (+10 pp),0.03235722513147058,0.003963696094648658,0.024588523540297145,0.04012592672264402,3.2886412394215414,2.4893314276178025,4.0941848334770325,2.220446049250313e-16,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),direct,joint,tract_hispanic10,Tract Hispanic share (+10 pp),0.0006895327888089979,0.0054016398656916535,-0.009897486805402419,0.011276552383020416,0.06897705711921276,-0.9848667877191186,1.1340372364033513,0.8984239884290404,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_dobviol_2020on,DOB violation records (scheduled inspections),direct,joint,tract_asian10,Tract Asian share (+10 pp),0.01270827890508838,0.007231971530247537,-0.001466124831415819,0.026882682641592576,1.278937223624066,-0.1465050595457318,2.724728175649771,0.07887763429374983,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
