term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,outcome,sample,n
sh_constr,-3.8312230096354853,0.42596870234125117,-8.994142031041106,0.0,-4.666568419381923,-2.995877599889048,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
sh_elev,22.78960107372935,0.9265711268818196,24.595630505369797,0.0,20.972549883371613,24.60665226408709,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
sh_boiler,14.338594972510915,0.7061791245206963,20.30447300781218,0.0,12.953743252455343,15.723446692566487,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
p_black,-0.007685416576468574,0.04155759712444057,-0.18493409408285252,0.8532807289916755,-0.08913681022439741,0.07376597707146028,bisg_ppml_ncomp,complaint count (log),individual <16u,459970
p_hispanic,0.012469013619630908,0.03617314042654056,0.34470365228456307,0.7303171721183777,-0.05842903882409845,0.08336706606336027,bisg_ppml_ncomp,complaint count (log),individual <16u,459970
p_asian,0.3184636742958052,0.03622085007282545,8.792274992318065,0.0,0.24747211266364227,0.3894552359279681,bisg_ppml_ncomp,complaint count (log),individual <16u,459970
owner_occ_star,-0.09046741025208886,0.018071380360133095,-5.006115108487627,5.553955166881508e-07,-0.1258866649088742,-0.055048155595303516,bisg_ppml_ncomp,complaint count (log),individual <16u,459970
era_pre1940,0.2147408378478948,0.03447102376553917,6.229604299207734,4.676148357418697e-10,0.14717887275721375,0.28230280293857585,bisg_ppml_ncomp,complaint count (log),individual <16u,459970
era_4079,-0.02851765793300488,0.03561566914223652,-0.8007053810814374,0.42330222660915817,-0.09832308673708304,0.04128777087107327,bisg_ppml_ncomp,complaint count (log),individual <16u,459970
era_8099,-0.2565856080604297,0.07794613053659066,-3.291832529646604,0.0009953686545902674,-0.4093572166464051,-0.10381399947445422,bisg_ppml_ncomp,complaint count (log),individual <16u,459970
era_unknown,1.1225766544298181,0.14532555496751998,7.724564717339026,1.1324274851176597e-14,0.837743800660183,1.4074095081994533,bisg_ppml_ncomp,complaint count (log),individual <16u,459970
com_class,-0.09186918348913008,0.06482804593746451,-1.4171209722679352,0.1564475618670833,-0.2189298187146687,0.035191451736408544,bisg_ppml_ncomp,complaint count (log),individual <16u,459970
log_bldgarea,0.8267742748180132,0.1102951149235096,7.496018979547614,6.572520305780927e-14,0.6105998218972282,1.0429487277387983,bisg_ppml_ncomp,complaint count (log),individual <16u,459970
mzone,-0.09383893969691405,0.0762376855171334,-1.2308734067723632,0.21837021514710542,-0.24326205757518643,0.05558417818135834,bisg_ppml_ncomp,complaint count (log),individual <16u,459970
multi_bldg,0.03868719637582124,0.016425590900501847,2.355300129545978,0.018507750528279354,0.006493629786048782,0.0708807629655937,bisg_ppml_ncomp,complaint count (log),individual <16u,459970
log2_area_per_unit,-0.19880432217895888,0.07692309553321028,-2.5844555630646506,0.009753287186638593,-0.34957081900338494,-0.0480378253545328,bisg_ppml_ncomp,complaint count (log),individual <16u,459970
value_rank,-0.1534775093422106,0.057218428945951486,-2.6823090422001172,0.00731158809217658,-0.26562356932823966,-0.041331449356181535,bisg_ppml_ncomp,complaint count (log),individual <16u,459970
any_prior_viol,0.5845950593906517,0.019191861305984208,30.460571284368825,0.0,0.5469797024346348,0.6222104163466686,bisg_ppml_ncomp,complaint count (log),individual <16u,459970
geo_nyc_other,0.07043760270888147,0.014812791512191885,4.755187612740432,1.9826221102636765e-06,0.041405064834484764,0.09947014058327817,bisg_ppml_ncomp,complaint count (log),individual <16u,459970
geo_outside_nyc,0.11686998430058236,0.028276970026639467,4.1330448131635125,3.5798889281180024e-05,0.06144814145645038,0.17229182714471433,bisg_ppml_ncomp,complaint count (log),individual <16u,459970
geo_unknown,-0.4904463174177309,0.018071021839413195,-27.139932748465803,0.0,-0.5258648693868175,-0.4550277654486443,bisg_ppml_ncomp,complaint count (log),individual <16u,459970
multi_prop_owner,0.19533297835061356,0.01973807454731737,9.896252944143507,0.0,0.15664706311370477,0.23401889358752234,bisg_ppml_ncomp,complaint count (log),individual <16u,459970
p_black,-0.08366287264903512,0.38137600135394245,-0.21937109926167161,0.8263830792764393,-0.8315929206322975,0.6642671753342272,bisg_lpm_any,any complaint (pp),individual <16u,460147
p_hispanic,0.5811941748400188,0.3220206024851973,1.8048353749873354,0.07124887123603818,-0.05033188818781398,1.2127202378678517,bisg_lpm_any,any complaint (pp),individual <16u,460147
p_asian,5.8422181795968315,0.27364943243895845,21.349279359093956,0.0,5.305554539493492,6.378881819700171,bisg_lpm_any,any complaint (pp),individual <16u,460147
owner_occ_star,-1.5373219268221723,0.20410606535733378,-7.531975711406434,7.482903185973555e-14,-1.9376015949565852,-1.1370422586877593,bisg_lpm_any,any complaint (pp),individual <16u,460147
era_pre1940,3.339827537918924,0.3779710069375189,8.8362003344638,0.0,2.5985751456565707,4.081079930181278,bisg_lpm_any,any complaint (pp),individual <16u,460147
era_4079,0.6021241958716873,0.37174478964314356,1.6197246407937458,0.10544707247345686,-0.12691774008716517,1.33116613183054,bisg_lpm_any,any complaint (pp),individual <16u,460147
era_8099,-1.82648889660788,0.39758244875335114,-4.593987743510735,4.6159505437959325e-06,-2.60620198531223,-1.04677580790353,bisg_lpm_any,any complaint (pp),individual <16u,460147
era_unknown,24.5930391671432,4.435870914310858,5.544128682329768,3.3403674715160037e-08,15.893694861235995,33.29238347305041,bisg_lpm_any,any complaint (pp),individual <16u,460147
com_class,2.33045438743056,1.2189905838270734,1.9117903110572014,0.056044022354177825,-0.06015142577264454,4.721060200633765,bisg_lpm_any,any complaint (pp),individual <16u,460147
log_bldgarea,10.257268612113927,2.1141049738021818,4.851825590129711,1.316651307980976e-06,6.111222114998191,14.403315109229663,bisg_lpm_any,any complaint (pp),individual <16u,460147
mzone,0.4692337450286366,1.1695746650473207,0.40120033295151064,0.6883149450266752,-1.824460751330128,2.7629282413874012,bisg_lpm_any,any complaint (pp),individual <16u,460147
multi_bldg,0.4309564876616556,0.16451492224468772,2.619558650252296,0.008870069374301792,0.10832041918434898,0.7535925561389623,bisg_lpm_any,any complaint (pp),individual <16u,460147
log2_area_per_unit,-4.065947317201641,1.4663659034528485,-2.7728054148201102,0.005608409626902233,-6.9416896728740465,-1.1902049615292363,bisg_lpm_any,any complaint (pp),individual <16u,460147
value_rank,0.6785317151693301,0.5409997347540578,1.2542182030418096,0.20990738930494812,-0.38244211678925455,1.7395055471279148,bisg_lpm_any,any complaint (pp),individual <16u,460147
any_prior_viol,10.00629459564964,0.22244816616054433,44.98258973476069,0.0,9.570043580904125,10.442545610395156,bisg_lpm_any,any complaint (pp),individual <16u,460147
geo_nyc_other,1.1320725707779846,0.156416037791503,7.237573504367863,6.45261621912141e-13,0.8253195128104549,1.4388256287455143,bisg_lpm_any,any complaint (pp),individual <16u,460147
geo_outside_nyc,2.0956794804310697,0.3364797065952522,6.228249250561609,5.719300588680198e-10,1.4357971537882332,2.755561807073906,bisg_lpm_any,any complaint (pp),individual <16u,460147
geo_unknown,-5.176987444990663,0.1424554219845461,-36.3411049777542,0.0,-5.456361842493707,-4.89761304748762,bisg_lpm_any,any complaint (pp),individual <16u,460147
multi_prop_owner,3.0762926472972345,0.21866149773594606,14.068744059423492,0.0,2.6474678027523915,3.5051174918420775,bisg_lpm_any,any complaint (pp),individual <16u,460147
