term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,outcome,n,pct_change
sg_korean_viet,-0.06170551868393634,0.12521678218639776,-0.4927895255452378,0.6221613125416547,-0.3071259020292726,0.1837148646613999,ppml_pooled_n_viol_disp,disposition violations,458445,-5.984029450249507
sg_asian_small,-0.2928401122085105,0.4931034945583594,-0.5938715004865018,0.5525980619597441,-1.2593052021937376,0.6736249777767167,ppml_pooled_n_viol_disp,disposition violations,458445,-25.38585699340975
asian_uncl,0.13686334787983664,0.043167856709946426,3.170492081630302,0.0015218098044356143,0.05225590343855592,0.22147079232111738,ppml_pooled_n_viol_disp,disposition violations,458445,14.667144272977307
black_c,0.010493541230521127,0.041975889283258655,0.24998973004977623,0.8025952907689735,-0.07177768998370668,0.09276477244474893,ppml_pooled_n_viol_disp,disposition violations,458445,1.054879152225685
hisp_c,0.05351637811712834,0.039612918799018446,1.3509829555517228,0.1767008926685445,-0.02412351605145749,0.13115627228571416,ppml_pooled_n_viol_disp,disposition violations,458445,5.497427011826073
mixed_uncertain,0.0310202759899027,0.035912035541193744,0.8637849546099988,0.38770603436925377,-0.03936602028235944,0.10140657226216485,ppml_pooled_n_viol_disp,disposition violations,458445,3.150641848821567
owner_occ_star,-0.14019975856953762,0.02525728951464665,-5.550863186971669,2.84262491323517e-08,-0.1897031363653462,-0.09069638077372903,ppml_pooled_n_viol_disp,disposition violations,458445,-13.081540901465594
era_pre1940,0.31436344575254005,0.04393491476348878,7.155207821497481,8.355538483328928e-13,0.22825259515226493,0.4004742963528152,ppml_pooled_n_viol_disp,disposition violations,458445,36.9387344129023
era_4079,0.050795356829155196,0.046340105637028894,1.0961424479051307,0.2730164409781226,-0.040029581259202994,0.14162029491751338,ppml_pooled_n_viol_disp,disposition violations,458445,5.21075646230913
era_8099,-0.277270222437752,0.07850531140945044,-3.5318657739172323,0.00041263874881769524,-0.4311378053953763,-0.12340263948012772,ppml_pooled_n_viol_disp,disposition violations,458445,-24.215031854950997
era_unknown,1.0897853970538272,0.2530699987102113,4.306260728683738,1.6603734264153402e-05,0.593777314014215,1.5857934800934395,ppml_pooled_n_viol_disp,disposition violations,458445,197.36358530687093
com_class,0.22905743793806418,0.08254682326006875,2.7748788977185095,0.005522226653662088,0.06726863731013619,0.3908462385659922,ppml_pooled_n_viol_disp,disposition violations,458445,25.74142602181
