bct2020,boroname,ntaname,panel_lots,scored_lots,n_disc_events,disc_per_1000,n_highrisk,n_hr_never_swept,hr_never_swept_per_1000,ok_a,ok_b,window
3010000,Brooklyn,Sunset Park (Central),510.0,510.0,49.0,96.07843137254902,89.0,83.0,162.7450980392157,True,True,2020-01..2026-05
3010200,Brooklyn,Sunset Park (Central),463.0,463.0,76.0,164.14686825053994,71.0,69.0,149.02807775377968,True,True,2020-01..2026-05
2016900,Bronx,Claremont Village-Claremont (East),91.0,91.0,25.0,274.72527472527474,18.0,16.0,175.82417582417582,False,False,2020-01..2026-05
2016700,Bronx,Claremont Village-Claremont (East),69.0,69.0,18.0,260.8695652173913,25.0,25.0,362.3188405797101,False,False,2020-01..2026-05
2017100,Bronx,Claremont Park,,,,,,,,,,
3013500,Brooklyn,Park Slope,339.0,339.0,34.0,100.29498525073747,62.0,62.0,182.89085545722713,True,True,2020-01..2026-05
3015500,Brooklyn,Park Slope,408.0,408.0,37.0,90.68627450980392,59.0,59.0,144.60784313725492,True,True,2020-01..2026-05
5032300,Staten Island,Mariner's Harbor-Arlington-Graniteville,142.0,142.0,24.0,169.01408450704224,6.0,5.0,35.21126760563381,False,False,2020-01..2026-05
3092200,Brooklyn,Brownsville,153.0,153.0,19.0,124.18300653594771,13.0,12.0,78.43137254901961,False,False,2020-01..2026-05
4099703,Queens,Bay Terrace-Clearview,437.0,437.0,23.0,52.63157894736842,11.0,10.0,22.88329519450801,True,True,2020-01..2026-05
2033201,Bronx,Allerton,36.0,36.0,30.0,833.3333333333334,27.0,23.0,638.8888888888888,False,False,2020-01..2026-05
2033202,Bronx,Allerton,82.0,82.0,56.0,682.9268292682927,26.0,20.0,243.90243902439025,False,False,2020-01..2026-05
2033000,Bronx,Allerton,184.0,184.0,23.0,125.0,39.0,35.0,190.21739130434784,False,False,2020-01..2026-05
2033801,Bronx,Allerton,241.0,241.0,46.0,190.87136929460578,18.0,16.0,66.39004149377594,True,True,2020-01..2026-05
3002200,Brooklyn,Sunset Park (West),300.0,300.0,61.0,203.33333333333334,52.0,48.0,160.0,True,True,2020-01..2026-05
3007000,Brooklyn,Bay Ridge,173.0,173.0,7.0,40.46242774566474,18.0,18.0,104.04624277456648,False,False,2020-01..2026-05
3015900,Brooklyn,Park Slope,498.0,498.0,35.0,70.28112449799197,115.0,114.0,228.9156626506024,True,True,2020-01..2026-05
2033802,Bronx,Williamsbridge-Olinville,66.0,66.0,9.0,136.36363636363635,23.0,22.0,333.3333333333333,False,False,2020-01..2026-05
2037200,Bronx,Williamsbridge-Olinville,225.0,225.0,22.0,97.77777777777779,19.0,18.0,80.0,True,True,2020-01..2026-05
3032700,Brooklyn,Prospect Lefferts Gardens-Wingate,232.0,232.0,48.0,206.89655172413794,39.0,37.0,159.48275862068968,True,True,2020-01..2026-05
1000500,Manhattan,The Battery-Governors Island-Ellis Island-Liberty Island,,0.0,2.0,,0.0,0.0,,False,False,2020-01..2026-05
3004700,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,104.0,104.0,61.0,586.5384615384615,34.0,30.0,288.46153846153845,False,False,2020-01..2026-05
3008600,Brooklyn,Sunset Park (Central),,,,,,,,,,
3009201,Brooklyn,Sunset Park (Central),156.0,156.0,25.0,160.25641025641028,27.0,25.0,160.25641025641028,False,False,2020-01..2026-05
3042300,Brooklyn,Bushwick (West),367.0,367.0,89.0,242.5068119891008,99.0,93.0,253.40599455040874,True,True,2020-01..2026-05
3039300,Brooklyn,Bushwick (West),385.0,385.0,51.0,132.46753246753246,95.0,89.0,231.16883116883116,True,True,2020-01..2026-05
2023501,Bronx,Mount Hope,26.0,26.0,15.0,576.9230769230769,22.0,22.0,846.1538461538462,False,False,2020-01..2026-05
2023502,Bronx,Mount Hope,71.0,71.0,66.0,929.5774647887324,45.0,34.0,478.8732394366197,False,False,2020-01..2026-05
2019700,Bronx,Concourse-Concourse Village,41.0,41.0,31.0,756.0975609756098,40.0,37.0,902.439024390244,False,False,2020-01..2026-05
2006302,Bronx,Yankee Stadium-Macombs Dam Park,,0.0,2.0,,0.0,0.0,,False,False,2020-01..2026-05
2019900,Bronx,Highbridge,130.0,130.0,87.0,669.2307692307692,58.0,48.0,369.2307692307692,False,False,2020-01..2026-05
1023700,Manhattan,Hamilton Heights-Sugar Hill,138.0,138.0,41.0,297.1014492753623,94.0,92.0,666.6666666666666,False,False,2020-01..2026-05
3019500,Brooklyn,Clinton Hill,230.0,230.0,64.0,278.2608695652174,55.0,47.0,204.34782608695653,True,True,2020-01..2026-05
3019100,Brooklyn,Clinton Hill,334.0,334.0,153.0,458.08383233532936,63.0,51.0,152.69461077844312,True,True,2020-01..2026-05
3019300,Brooklyn,Clinton Hill,54.0,54.0,52.0,962.9629629629629,36.0,27.0,500.0,False,False,2020-01..2026-05
4099705,Queens,Bay Terrace-Clearview,241.0,241.0,11.0,45.64315352697095,3.0,3.0,12.448132780082986,True,True,2020-01..2026-05
4099900,Queens,Fort Totten,,0.0,5.0,,0.0,0.0,,False,False,2020-01..2026-05
5009602,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,905.0,905.0,49.0,54.14364640883978,14.0,14.0,15.46961325966851,True,True,2020-01..2026-05
5017702,Staten Island,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,758.0,758.0,42.0,55.40897097625329,1.0,1.0,1.3192612137203166,True,True,2020-01..2026-05
3042400,Brooklyn,Gravesend (West),390.0,390.0,13.0,33.333333333333336,25.0,25.0,64.1025641025641,True,True,2020-01..2026-05
3042600,Brooklyn,Gravesend (West),427.0,427.0,17.0,39.81264637002342,48.0,47.0,110.07025761124122,True,True,2020-01..2026-05
3016400,Brooklyn,Fort Hamilton,11.0,11.0,0.0,0.0,1.0,1.0,90.9090909090909,False,False,2020-01..2026-05
3042000,Brooklyn,Gravesend (East)-Homecrest,303.0,303.0,38.0,125.4125412541254,8.0,8.0,26.402640264026402,True,True,2020-01..2026-05
3054200,Brooklyn,Midwood,402.0,402.0,36.0,89.55223880597015,48.0,45.0,111.94029850746269,True,True,2020-01..2026-05
5003300,Staten Island,West New Brighton-Silver Lake-Grymes Hill,707.0,707.0,47.0,66.47807637906648,12.0,11.0,15.558698727015559,True,True,2020-01..2026-05
3073000,Brooklyn,Flatlands,453.0,453.0,21.0,46.35761589403974,1.0,1.0,2.207505518763797,True,True,2020-01..2026-05
3073600,Brooklyn,Flatlands,334.0,334.0,30.0,89.82035928143712,20.0,19.0,56.88622754491018,True,True,2020-01..2026-05
5013302,Staten Island,Port Richmond,676.0,676.0,49.0,72.48520710059171,32.0,32.0,47.337278106508876,True,True,2020-01..2026-05
5014100,Staten Island,Port Richmond,550.0,550.0,15.0,27.27272727272727,6.0,6.0,10.90909090909091,True,True,2020-01..2026-05
3114400,Brooklyn,East New York (North),182.0,182.0,60.0,329.6703296703297,40.0,38.0,208.7912087912088,False,False,2020-01..2026-05
3022100,Brooklyn,Crown Heights (North),327.0,327.0,66.0,201.83486238532112,99.0,94.0,287.4617737003058,True,True,2020-01..2026-05
3030500,Brooklyn,Crown Heights (North),354.0,354.0,70.0,197.74011299435028,129.0,123.0,347.4576271186441,True,True,2020-01..2026-05
4124700,Queens,Pomonok-Electchester-Hillcrest,1074.0,1074.0,52.0,48.41713221601489,0.0,0.0,0.0,True,True,2020-01..2026-05
4126700,Queens,Pomonok-Electchester-Hillcrest,577.0,577.0,43.0,74.52339688041594,3.0,3.0,5.199306759098787,True,True,2020-01..2026-05
4112300,Queens,Bayside,352.0,352.0,97.0,275.5681818181818,20.0,18.0,51.13636363636364,True,True,2020-01..2026-05
4112900,Queens,Bayside,472.0,472.0,24.0,50.84745762711865,9.0,9.0,19.06779661016949,True,True,2020-01..2026-05
3012801,Brooklyn,Dyker Heights,209.0,209.0,23.0,110.04784688995215,26.0,25.0,119.61722488038278,True,True,2020-01..2026-05
3021000,Brooklyn,Dyker Heights,425.0,425.0,21.0,49.41176470588235,46.0,44.0,103.52941176470588,True,True,2020-01..2026-05
3003400,Brooklyn,Bay Ridge,458.0,458.0,9.0,19.650655021834062,32.0,30.0,65.50218340611353,True,True,2020-01..2026-05
3002100,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,133.0,133.0,128.0,962.406015037594,70.0,50.0,375.9398496240601,False,False,2020-01..2026-05
3054700,Brooklyn,Williamsburg,139.0,139.0,56.0,402.8776978417266,69.0,59.0,424.4604316546763,False,False,2020-01..2026-05
3054900,Brooklyn,Williamsburg,160.0,160.0,69.0,431.25,88.0,74.0,462.5,False,False,2020-01..2026-05
3055100,Brooklyn,Williamsburg,329.0,329.0,174.0,528.8753799392098,112.0,95.0,288.7537993920973,True,True,2020-01..2026-05
3055500,Brooklyn,Williamsburg,146.0,146.0,140.0,958.904109589041,86.0,61.0,417.8082191780822,False,False,2020-01..2026-05
2024000,Bronx,Pelham Parkway-Van Nest,456.0,456.0,40.0,87.71929824561403,62.0,60.0,131.57894736842104,True,True,2020-01..2026-05
4091604,Queens,Jacob Riis Park-Fort Tilden-Breezy Point Tip,,,,,,,,,,
3039700,Brooklyn,Bushwick (East),391.0,391.0,94.0,240.40920716112532,60.0,54.0,138.10741687979538,True,True,2020-01..2026-05
4047801,Queens,Jamaica Estates-Holliswood,382.0,382.0,56.0,146.59685863874344,10.0,10.0,26.17801047120419,True,True,2020-01..2026-05
4048200,Queens,Hollis,255.0,255.0,45.0,176.47058823529412,8.0,8.0,31.372549019607842,True,True,2020-01..2026-05
2006100,Bronx,Concourse-Concourse Village,3.0,3.0,7.0,2333.3333333333335,3.0,3.0,1000.0,False,False,2020-01..2026-05
4091603,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,3.0,3.0,42.0,14000.0,3.0,0.0,0.0,False,False,2020-01..2026-05
1003100,Manhattan,Tribeca-Civic Center,23.0,23.0,81.0,3521.7391304347825,23.0,22.0,956.5217391304349,False,False,2020-01..2026-05
1004500,Manhattan,SoHo-Little Italy-Hudson Square,61.0,61.0,89.0,1459.016393442623,58.0,53.0,868.8524590163934,False,False,2020-01..2026-05
1003300,Manhattan,Tribeca-Civic Center,271.0,271.0,175.0,645.7564575645757,245.0,220.0,811.8081180811809,True,True,2020-01..2026-05
1004700,Manhattan,SoHo-Little Italy-Hudson Square,195.0,195.0,121.0,620.5128205128206,160.0,145.0,743.5897435897436,False,False,2020-01..2026-05
1003700,Manhattan,SoHo-Little Italy-Hudson Square,148.0,148.0,164.0,1108.1081081081081,70.0,62.0,418.9189189189189,False,False,2020-01..2026-05
1003900,Manhattan,Tribeca-Civic Center,194.0,194.0,122.0,628.8659793814433,161.0,139.0,716.4948453608248,False,False,2020-01..2026-05
4003301,Queens,Queensbridge-Ravenswood-Dutch Kills,53.0,53.0,89.0,1679.245283018868,35.0,29.0,547.1698113207547,False,False,2020-01..2026-05
1015601,Manhattan,Upper East Side-Yorkville,58.0,58.0,47.0,810.3448275862069,43.0,40.0,689.6551724137931,False,False,2020-01..2026-05
1015602,Manhattan,East Harlem (South),15.0,15.0,11.0,733.3333333333333,8.0,7.0,466.6666666666667,False,False,2020-01..2026-05
2019400,Bronx,Throgs Neck-Schuylerville,314.0,314.0,25.0,79.61783439490445,24.0,23.0,73.2484076433121,True,True,2020-01..2026-05
2027402,Bronx,Pelham Bay-Country Club-City Island,677.0,677.0,20.0,29.542097488921712,11.0,11.0,16.24815361890694,True,True,2020-01..2026-05
3039800,Brooklyn,Gravesend (East)-Homecrest,409.0,409.0,35.0,85.57457212713938,27.0,26.0,63.56968215158924,True,True,2020-01..2026-05
3040000,Brooklyn,Gravesend (West),462.0,462.0,35.0,75.75757575757576,32.0,30.0,64.93506493506493,True,True,2020-01..2026-05
3001804,Brooklyn,Sunset Park (West),,,,,,,,,,
4013200,Queens,Richmond Hill,258.0,258.0,10.0,38.75968992248062,26.0,26.0,100.7751937984496,True,True,2020-01..2026-05
4013400,Queens,Kew Gardens,158.0,158.0,52.0,329.1139240506329,44.0,37.0,234.1772151898734,False,False,2020-01..2026-05
4060300,Queens,Maspeth,356.0,356.0,15.0,42.13483146067416,5.0,5.0,14.044943820224718,True,True,2020-01..2026-05
2009200,Bronx,Castle Hill-Unionport,439.0,439.0,39.0,88.8382687927107,49.0,48.0,109.33940774487472,True,True,2020-01..2026-05
5029104,Staten Island,New Springville-Willowbrook-Bulls Head-Travis,1577.0,1577.0,23.0,14.584654407102093,8.0,8.0,5.072923272035511,True,True,2020-01..2026-05
5029105,Staten Island,New Springville-Willowbrook-Bulls Head-Travis,800.0,800.0,16.0,20.0,6.0,6.0,7.5,True,True,2020-01..2026-05
5007700,Staten Island,St. George-New Brighton,385.0,385.0,23.0,59.74025974025974,15.0,13.0,33.76623376623376,True,True,2020-01..2026-05
3023300,Brooklyn,Bedford-Stuyvesant (West),337.0,337.0,97.0,287.83382789317506,103.0,97.0,287.83382789317506,True,True,2020-01..2026-05
3023500,Brooklyn,Bedford-Stuyvesant (West),253.0,253.0,110.0,434.7826086956522,129.0,123.0,486.1660079051384,True,True,2020-01..2026-05
3029200,Brooklyn,Bath Beach,181.0,181.0,14.0,77.34806629834254,33.0,30.0,165.74585635359117,False,False,2020-01..2026-05
3029400,Brooklyn,Gravesend (West),109.0,109.0,16.0,146.78899082568807,15.0,14.0,128.44036697247708,False,False,2020-01..2026-05
4077904,Queens,Kew Gardens Hills,893.0,893.0,118.0,132.13885778275474,18.0,18.0,20.156774916013436,True,True,2020-01..2026-05
4077905,Queens,Kew Gardens Hills,52.0,52.0,10.0,192.30769230769232,2.0,1.0,19.230769230769234,False,False,2020-01..2026-05
4125700,Queens,Pomonok-Electchester-Hillcrest,508.0,508.0,50.0,98.4251968503937,11.0,10.0,19.68503937007874,True,True,2020-01..2026-05
4126500,Queens,Pomonok-Electchester-Hillcrest,366.0,366.0,13.0,35.51912568306011,4.0,4.0,10.92896174863388,True,True,2020-01..2026-05
3050600,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,219.0,219.0,21.0,95.8904109589041,51.0,49.0,223.74429223744292,True,True,2020-01..2026-05
3115200,Brooklyn,East New York (North),378.0,378.0,64.0,169.31216931216932,33.0,27.0,71.42857142857143,True,True,2020-01..2026-05
3119800,Brooklyn,East New York (North),359.0,359.0,206.0,573.816155988858,85.0,77.0,214.48467966573818,True,True,2020-01..2026-05
1009000,Manhattan,East Midtown-Turtle Bay,110.0,110.0,104.0,945.4545454545454,73.0,70.0,636.3636363636364,False,False,2020-01..2026-05
1009800,Manhattan,East Midtown-Turtle Bay,259.0,259.0,136.0,525.096525096525,166.0,153.0,590.7335907335907,True,True,2020-01..2026-05
2039400,Bronx,Williamsbridge-Olinville,228.0,228.0,70.0,307.01754385964915,48.0,40.0,175.43859649122805,True,True,2020-01..2026-05
2039600,Bronx,Williamsbridge-Olinville,506.0,506.0,50.0,98.81422924901186,69.0,66.0,130.43478260869566,True,True,2020-01..2026-05
1029700,Manhattan,Inwood Hill Park,,0.0,4.0,,0.0,0.0,,False,False,2020-01..2026-05
3044700,Brooklyn,Bushwick (West),124.0,124.0,41.0,330.64516129032256,58.0,56.0,451.61290322580646,False,False,2020-01..2026-05
4053901,Queens,Ridgewood,635.0,635.0,40.0,62.99212598425197,51.0,50.0,78.74015748031496,True,True,2020-01..2026-05
3038600,Brooklyn,Gravesend (East)-Homecrest,553.0,553.0,31.0,56.057866184448464,17.0,16.0,28.933092224231462,True,True,2020-01..2026-05
3016500,Brooklyn,Park Slope,523.0,523.0,26.0,49.7131931166348,98.0,97.0,185.46845124282981,True,True,2020-01..2026-05
3150200,Brooklyn,Windsor Terrace-South Slope,516.0,516.0,34.0,65.89147286821706,18.0,17.0,32.94573643410853,True,True,2020-01..2026-05
3041200,Brooklyn,Gravesend (West),362.0,362.0,10.0,27.624309392265193,25.0,25.0,69.06077348066299,True,True,2020-01..2026-05
3042200,Brooklyn,Gravesend (East)-Homecrest,475.0,475.0,81.0,170.5263157894737,28.0,27.0,56.8421052631579,True,True,2020-01..2026-05
3045000,Brooklyn,Mapleton-Midwood (West),128.0,128.0,17.0,132.8125,2.0,2.0,15.625,False,False,2020-01..2026-05
3033500,Brooklyn,Crown Heights (South),426.0,426.0,29.0,68.07511737089202,17.0,17.0,39.906103286384976,True,True,2020-01..2026-05
3033702,Brooklyn,Crown Heights (South),196.0,196.0,21.0,107.14285714285714,31.0,29.0,147.9591836734694,False,False,2020-01..2026-05
2018101,Bronx,Concourse-Concourse Village,139.0,139.0,63.0,453.23741007194246,68.0,63.0,453.23741007194246,False,False,2020-01..2026-05
2018302,Bronx,Concourse-Concourse Village,73.0,73.0,26.0,356.16438356164383,31.0,29.0,397.2602739726027,False,False,2020-01..2026-05
3021300,Brooklyn,Crown Heights (South),53.0,53.0,52.0,981.1320754716982,39.0,34.0,641.5094339622641,False,False,2020-01..2026-05
3021700,Brooklyn,Crown Heights (North),161.0,161.0,67.0,416.14906832298135,84.0,77.0,478.26086956521743,False,False,2020-01..2026-05
3037300,Brooklyn,Ocean Hill,407.0,407.0,55.0,135.13513513513513,84.0,83.0,203.93120393120392,True,True,2020-01..2026-05
3040100,Brooklyn,Bushwick (East),412.0,412.0,63.0,152.9126213592233,78.0,75.0,182.03883495145632,True,True,2020-01..2026-05
2023704,Bronx,Fordham Heights,45.0,45.0,29.0,644.4444444444445,32.0,31.0,688.8888888888889,False,False,2020-01..2026-05
2038301,Bronx,Fordham Heights,108.0,108.0,45.0,416.6666666666667,41.0,41.0,379.6296296296297,False,False,2020-01..2026-05
2009600,Bronx,Westchester Square,308.0,308.0,31.0,100.64935064935065,21.0,21.0,68.18181818181817,True,True,2020-01..2026-05
4038301,Queens,Flushing-Willets Point,2.0,0.0,40.0,20000.0,0.0,0.0,,False,False,2020-01..2026-05
5011402,Staten Island,New Dorp-Midland Beach,848.0,848.0,44.0,51.88679245283019,7.0,6.0,7.0754716981132075,True,True,2020-01..2026-05
4093401,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,785.0,785.0,24.0,30.573248407643312,24.0,24.0,30.573248407643312,True,True,2020-01..2026-05
4093402,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,496.0,496.0,29.0,58.467741935483865,45.0,39.0,78.62903225806451,True,True,2020-01..2026-05
4093800,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,212.0,212.0,33.0,155.66037735849056,33.0,33.0,155.66037735849056,True,True,2020-01..2026-05
3000200,Brooklyn,Sunset Park (West),104.0,104.0,27.0,259.61538461538464,28.0,28.0,269.2307692307692,False,False,2020-01..2026-05
3001803,Brooklyn,Sunset Park (West),,0.0,20.0,,0.0,0.0,,False,False,2020-01..2026-05
3005602,Brooklyn,Bay Ridge,89.0,89.0,13.0,146.06741573033707,19.0,19.0,213.48314606741573,False,False,2020-01..2026-05
3016200,Brooklyn,Bay Ridge,230.0,230.0,20.0,86.95652173913044,26.0,25.0,108.69565217391305,True,True,2020-01..2026-05
3007700,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,584.0,584.0,79.0,135.27397260273975,84.0,79.0,135.27397260273975,True,True,2020-01..2026-05
3040800,Brooklyn,Gravesend (West),471.0,471.0,9.0,19.108280254777068,25.0,25.0,53.07855626326964,True,True,2020-01..2026-05
3041000,Brooklyn,Gravesend (West),320.0,320.0,39.0,121.875,2.0,2.0,6.25,True,True,2020-01..2026-05
5015100,Staten Island,Westerleigh-Castleton Corners,1562.0,1562.0,32.0,20.486555697823302,9.0,9.0,5.761843790012804,True,True,2020-01..2026-05
5018701,Staten Island,Westerleigh-Castleton Corners,540.0,540.0,36.0,66.66666666666667,3.0,3.0,5.555555555555555,True,True,2020-01..2026-05
4013500,Queens,Astoria (North)-Ditmars-Steinway,348.0,348.0,18.0,51.724137931034484,4.0,4.0,11.494252873563218,True,True,2020-01..2026-05
1016200,Manhattan,East Harlem (South),8.0,8.0,40.0,5000.0,8.0,6.0,750.0,False,False,2020-01..2026-05
1017000,Manhattan,East Harlem (South),108.0,108.0,58.0,537.0370370370371,86.0,82.0,759.2592592592594,False,False,2020-01..2026-05
4001400,Queens,Woodhaven,576.0,576.0,14.0,24.305555555555557,26.0,26.0,45.138888888888886,True,True,2020-01..2026-05
4064102,Queens,Forest Park,,,,,,,,,,
2037800,Bronx,Williamsbridge-Olinville,184.0,184.0,31.0,168.47826086956522,28.0,24.0,130.43478260869566,False,False,2020-01..2026-05
2043501,Bronx,Williamsbridge-Olinville,5.0,5.0,0.0,0.0,5.0,5.0,1000.0,False,False,2020-01..2026-05
2025600,Bronx,Morris Park,250.0,250.0,16.0,64.0,8.0,8.0,32.0,True,True,2020-01..2026-05
2020000,Bronx,Westchester Square,269.0,269.0,36.0,133.82899628252787,49.0,48.0,178.43866171003717,True,True,2020-01..2026-05
3026100,Brooklyn,Bedford-Stuyvesant (West),527.0,527.0,122.0,231.49905123339659,142.0,130.0,246.67931688804555,True,True,2020-01..2026-05
3026300,Brooklyn,Bedford-Stuyvesant (West),215.0,215.0,30.0,139.53488372093022,39.0,37.0,172.09302325581396,True,True,2020-01..2026-05
3039100,Brooklyn,Bushwick (West),194.0,194.0,55.0,283.50515463917526,66.0,63.0,324.74226804123714,False,False,2020-01..2026-05
4045800,Queens,Jamaica Estates-Holliswood,261.0,261.0,36.0,137.9310344827586,14.0,13.0,49.808429118773944,True,True,2020-01..2026-05
4046200,Queens,Jamaica,479.0,479.0,69.0,144.0501043841336,59.0,53.0,110.64718162839249,True,True,2020-01..2026-05
4046600,Queens,Jamaica Estates-Holliswood,120.0,120.0,14.0,116.66666666666667,26.0,24.0,200.0,False,False,2020-01..2026-05
3016900,Brooklyn,Windsor Terrace-South Slope,594.0,594.0,64.0,107.74410774410774,70.0,69.0,116.16161616161617,True,True,2020-01..2026-05
3017100,Brooklyn,Windsor Terrace-South Slope,612.0,612.0,29.0,47.385620915032675,23.0,23.0,37.58169934640523,True,True,2020-01..2026-05
3004300,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,314.0,314.0,99.0,315.28662420382165,96.0,84.0,267.515923566879,True,True,2020-01..2026-05
3006901,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,241.0,241.0,64.0,265.56016597510376,56.0,46.0,190.87136929460578,True,True,2020-01..2026-05
3013100,Brooklyn,Park Slope,469.0,469.0,69.0,147.12153518123665,101.0,97.0,206.8230277185501,True,True,2020-01..2026-05
3011901,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,183.0,183.0,200.0,1092.896174863388,55.0,44.0,240.43715846994533,False,False,2020-01..2026-05
3013300,Brooklyn,Park Slope,464.0,464.0,42.0,90.51724137931035,82.0,82.0,176.72413793103448,True,True,2020-01..2026-05
3016700,Brooklyn,Park Slope,514.0,514.0,35.0,68.09338521400778,73.0,68.0,132.295719844358,True,True,2020-01..2026-05
3015100,Brooklyn,Park Slope,508.0,508.0,54.0,106.2992125984252,67.0,65.0,127.95275590551181,True,True,2020-01..2026-05
3015300,Brooklyn,Park Slope,396.0,396.0,34.0,85.85858585858585,41.0,40.0,101.01010101010101,True,True,2020-01..2026-05
1006500,Manhattan,Greenwich Village,250.0,250.0,91.0,364.0,162.0,150.0,600.0,True,True,2020-01..2026-05
1006300,Manhattan,Greenwich Village,274.0,274.0,138.0,503.6496350364964,142.0,124.0,452.55474452554745,True,True,2020-01..2026-05
1007100,Manhattan,West Village,283.0,283.0,124.0,438.1625441696113,133.0,123.0,434.62897526501763,True,True,2020-01..2026-05
3049700,Brooklyn,East Williamsburg,389.0,389.0,114.0,293.05912596401026,90.0,79.0,203.08483290488434,True,True,2020-01..2026-05
3047700,Brooklyn,East Williamsburg,440.0,440.0,106.0,240.9090909090909,87.0,86.0,195.45454545454547,True,True,2020-01..2026-05
3048100,Brooklyn,East Williamsburg,287.0,287.0,64.0,222.9965156794425,81.0,73.0,254.35540069686414,True,True,2020-01..2026-05
4020800,Queens,Jamaica,368.0,368.0,130.0,353.26086956521743,31.0,29.0,78.80434782608695,True,True,2020-01..2026-05
4021200,Queens,Jamaica,237.0,237.0,62.0,261.6033755274262,24.0,23.0,97.0464135021097,True,True,2020-01..2026-05
4045400,Queens,Jamaica Hills-Briarwood,338.0,338.0,20.0,59.171597633136095,27.0,26.0,76.92307692307693,True,True,2020-01..2026-05
4046000,Queens,Jamaica,187.0,187.0,102.0,545.4545454545454,30.0,26.0,139.0374331550802,False,False,2020-01..2026-05
4024000,Queens,Jamaica,194.0,194.0,43.0,221.64948453608247,50.0,47.0,242.2680412371134,False,False,2020-01..2026-05
4024600,Queens,Jamaica,,,,,,,,,,
4044601,Queens,Jamaica,34.0,34.0,71.0,2088.2352941176473,24.0,19.0,558.8235294117648,False,False,2020-01..2026-05
3003700,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,41.0,41.0,121.0,2951.2195121951218,32.0,20.0,487.8048780487805,False,False,2020-01..2026-05
1005000,Manhattan,Gramercy,145.0,145.0,76.0,524.1379310344828,84.0,77.0,531.0344827586207,False,False,2020-01..2026-05
1005200,Manhattan,Midtown South-Flatiron-Union Square,81.0,81.0,76.0,938.2716049382716,74.0,71.0,876.5432098765432,False,False,2020-01..2026-05
4071303,Queens,Forest Hills,27.0,27.0,23.0,851.8518518518518,25.0,20.0,740.7407407407406,False,False,2020-01..2026-05
4071305,Queens,Forest Hills,94.0,94.0,35.0,372.3404255319149,18.0,17.0,180.85106382978725,False,False,2020-01..2026-05
3030100,Brooklyn,Ocean Hill,419.0,419.0,85.0,202.86396181384248,55.0,49.0,116.94510739856801,True,True,2020-01..2026-05
3037100,Brooklyn,Ocean Hill,545.0,545.0,64.0,117.43119266055047,73.0,70.0,128.44036697247708,True,True,2020-01..2026-05
2018301,Bronx,Concourse-Concourse Village,22.0,22.0,27.0,1227.2727272727273,21.0,16.0,727.2727272727273,False,False,2020-01..2026-05
2019500,Bronx,Concourse-Concourse Village,66.0,66.0,34.0,515.1515151515151,49.0,44.0,666.6666666666666,False,False,2020-01..2026-05
3000900,Brooklyn,Brooklyn Heights,157.0,157.0,114.0,726.1146496815286,62.0,46.0,292.9936305732484,False,False,2020-01..2026-05
3048500,Brooklyn,East Williamsburg,165.0,165.0,105.0,636.3636363636364,38.0,34.0,206.06060606060606,False,False,2020-01..2026-05
3049302,Brooklyn,East Williamsburg,228.0,228.0,81.0,355.2631578947368,107.0,98.0,429.82456140350877,True,True,2020-01..2026-05
3027100,Brooklyn,Bedford-Stuyvesant (East),310.0,310.0,74.0,238.70967741935485,67.0,63.0,203.2258064516129,True,True,2020-01..2026-05
3029700,Brooklyn,Bedford-Stuyvesant (East),513.0,513.0,70.0,136.4522417153996,60.0,54.0,105.26315789473684,True,True,2020-01..2026-05
3003900,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,229.0,229.0,56.0,244.54148471615719,62.0,52.0,227.07423580786028,True,True,2020-01..2026-05
3012901,Brooklyn,Park Slope,296.0,296.0,76.0,256.7567567567567,63.0,58.0,195.94594594594594,True,True,2020-01..2026-05
3020700,Brooklyn,Prospect Heights,275.0,275.0,27.0,98.18181818181817,76.0,75.0,272.7272727272727,True,True,2020-01..2026-05
3024500,Brooklyn,Bedford-Stuyvesant (West),506.0,506.0,135.0,266.798418972332,95.0,85.0,167.98418972332016,True,True,2020-01..2026-05
3024700,Brooklyn,Bedford-Stuyvesant (West),190.0,190.0,63.0,331.57894736842104,64.0,56.0,294.7368421052631,False,False,2020-01..2026-05
3018100,Brooklyn,Fort Greene,462.0,462.0,68.0,147.1861471861472,104.0,95.0,205.62770562770564,True,True,2020-01..2026-05
3024100,Brooklyn,Bedford-Stuyvesant (West),194.0,194.0,96.0,494.8453608247423,66.0,61.0,314.4329896907216,False,False,2020-01..2026-05
