term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,sample,n
log_bldgarea,-5.8302563328370915,2.490802654216175,-2.3407138750909198,0.019348098889568233,-10.71519854376777,-0.9453141219064127,neighbor_marker,with subject,84652
mzone,0.2590742614337804,1.6832269785111325,0.1539152263724645,0.8776926449109865,-3.042057004019221,3.560205526886782,neighbor_marker,with subject,84652
multi_bldg,0.5399286794512796,0.36263313899757565,1.488911578637851,0.13667377837337402,-0.17126452759506516,1.2511218864976246,neighbor_marker,with subject,84652
log2_area_per_unit,2.4999536697311284,1.7379790208550683,1.438425688534017,0.15047519025300682,-0.9085568625328451,5.908464201995102,neighbor_marker,with subject,84652
value_rank,-0.3054576049572879,0.994271979451234,-0.30721735226399355,0.7587110317196437,-2.2554158456655866,1.6445006357510108,neighbor_marker,with subject,84652
any_prior_viol,0.32322408354140203,0.3483366329692187,0.9279072395752422,0.3535715350942117,-0.35993093041544527,1.0063790974982494,neighbor_marker,with subject,84652
geo_nyc_other,-0.9510347186659349,0.34895839811399465,-2.725352717704932,0.00648119769319333,-1.635409133443582,-0.26666030388828776,neighbor_marker,with subject,84652
geo_outside_nyc,-1.6813693430890266,0.6641440386372504,-2.531633569336871,0.011431902363075341,-2.9838833110203895,-0.378855375157664,neighbor_marker,with subject,84652
geo_unknown,-0.42498490543260004,0.40667434373703154,-1.0450251213964181,0.29614202232440157,-1.2225513703875324,0.3725815595223324,neighbor_marker,with subject,84652
multi_prop_owner,-0.17947028326836975,0.41529428410561975,-0.4321520669490504,0.6656790958888732,-0.9939421062174194,0.6350015396806798,neighbor_marker,with subject,84652
p_black,-1.4595817441677492,0.8187522540174651,-1.7826903523084705,0.07479361992020905,-3.0653121054930486,0.1461486171575499,illegal_word,with subject,84652
p_hispanic,-1.6120447627729921,0.7723244569741968,-2.087263647054039,0.03699499805107265,-3.1267213004831262,-0.0973682250628578,illegal_word,with subject,84652
p_asian,-1.3785860915498425,0.611497978310945,-2.2544409637423777,0.024279973207021133,-2.577851027731598,-0.17932115536808713,illegal_word,with subject,84652
owner_occ_star,-0.29489834152730554,0.4590709936072198,-0.6423806897710901,0.5207022125529335,-1.1952246964434055,0.6054280133887944,illegal_word,with subject,84652
era_pre1940,0.47380493817220537,0.6839250692520971,0.692773169859576,0.4885351313452968,-0.8675034285296148,1.8151133048740256,illegal_word,with subject,84652
era_4079,-0.6265864496990449,0.7379100833304973,-0.8491365870364553,0.3959104404339582,-2.0737697935223474,0.8205968941242575,illegal_word,with subject,84652
era_8099,2.8704347267903256,1.3488699234382788,2.128029305801087,0.03346085568055601,0.22504183911813636,5.5158276144625145,illegal_word,with subject,84652
era_unknown,0.9286378907009567,4.939395720875119,0.18800637632176367,0.8508913861486906,-8.758465426195993,10.615741207597907,illegal_word,with subject,84652
com_class,-3.884923409185496,1.5337085932558026,-2.5330257822566304,0.011386750410953272,-6.89282041530943,-0.8770264030615618,illegal_word,with subject,84652
log_bldgarea,5.907947137098664,2.832907200470436,2.085471467656118,0.037157408197654895,0.35207223074952054,11.463822043447808,illegal_word,with subject,84652
mzone,-3.488993819241785,2.0118991228997527,-1.7341793032908597,0.0830457000460818,-7.434714261185093,0.4567266227015234,illegal_word,with subject,84652
multi_bldg,-0.6960441523868574,0.4137293703510778,-1.6823658223640638,0.09265943149063904,-1.507446879017462,0.11535857424374729,illegal_word,with subject,84652
log2_area_per_unit,-5.185952092679959,1.9630423931625427,-2.64179322399919,0.008313329850813123,-9.035855107667604,-1.336049077692314,illegal_word,with subject,84652
value_rank,-0.4834932472581205,1.034078395386582,-0.4675595674517215,0.6401522890492457,-2.51151951199847,1.5445330174822294,illegal_word,with subject,84652
any_prior_viol,0.5985523951534633,0.3875987096956513,1.5442579662441502,0.12268953861051113,-0.1616030891397643,1.358707879446691,illegal_word,with subject,84652
geo_nyc_other,-0.3865840708521775,0.38303659327966394,-1.0092614586563102,0.31297557510858454,-1.1377923689787637,0.3646242272744087,illegal_word,with subject,84652
geo_outside_nyc,-1.0019384453904296,0.7687777383796499,-1.3032875373085226,0.19263182582623517,-2.509659187006695,0.5057822962258358,illegal_word,with subject,84652
geo_unknown,-0.22722467960756182,0.42535992040156173,-0.5341939113423051,0.5932688098977235,-1.0614371478215798,0.6069877886064561,illegal_word,with subject,84652
multi_prop_owner,-0.3401385277871263,0.4663153997759936,-0.7294173170144508,0.46583480122014187,-1.2546725540444574,0.5743954984702049,illegal_word,with subject,84652
p_black,0.7328407068606343,0.40366929356689235,1.8154482358197868,0.06960994357906847,-0.05883227777492017,1.5245136914961888,operator_channel,with subject,84652
p_hispanic,-0.25350411130072653,0.33029961496129306,-0.7674974472205607,0.4428795464135271,-0.9012850700400361,0.394276847438583,operator_channel,with subject,84652
p_asian,-0.15240009771359952,0.2439419000075246,-0.6247393240312493,0.5322158926788805,-0.6308169977214337,0.32601680229423463,operator_channel,with subject,84652
owner_occ_star,0.030812456191342454,0.21463209671606495,0.14355940543274848,0.8858633618746867,-0.390122292410329,0.45174720479301383,operator_channel,with subject,84652
era_pre1940,-0.10616830911205678,0.3122282088467077,-0.34003432778932996,0.7338676212616415,-0.7185077709545402,0.5061711527304267,operator_channel,with subject,84652
era_4079,-0.09581375789771077,0.33080824538066955,-0.28963533779956246,0.7721262921917897,-0.7445922385407207,0.5529647227452992,operator_channel,with subject,84652
era_8099,0.259950069859304,0.4437402931192891,0.5858157888524732,0.5580677011791979,-0.6103098380784041,1.130209977797012,operator_channel,with subject,84652
era_unknown,2.04227933874974,2.0637649798013373,0.9895891047372721,0.3224988505769484,-2.005160006237041,6.089718683736521,operator_channel,with subject,84652
com_class,0.07294472586831355,0.7437169313723203,0.0980813032368573,0.9218779027175366,-1.385626961814325,1.5315164135509522,operator_channel,with subject,84652
log_bldgarea,0.43563806298942304,1.3274529080472273,0.3281759076713885,0.742814206353261,-2.167751945675548,3.039028071654394,operator_channel,with subject,84652
mzone,0.2692464941036601,0.7006807787002369,0.3842641360922051,0.7008249529484423,-1.104923035733168,1.6434160239404882,operator_channel,with subject,84652
multi_bldg,-0.08621770579466063,0.16318854844442288,-0.5283318383337652,0.5973296861012853,-0.40626177965466936,0.23382636806534807,operator_channel,with subject,84652
log2_area_per_unit,-0.9802448348130071,0.9105679806745237,-1.07652021113994,0.28182900280115186,-2.7660434636966125,0.8055537940705986,operator_channel,with subject,84652
value_rank,0.8699847101298175,0.4477378972795678,1.9430669492482082,0.052153077776456724,-0.008115267061101994,1.748084687320737,operator_channel,with subject,84652
any_prior_viol,0.16641108576996266,0.17209111164802443,0.9669940775925776,0.3336679610663569,-0.17109262372402073,0.503914795263946,operator_channel,with subject,84652
geo_nyc_other,0.3572113783035491,0.16700873482752843,2.1388784165836885,0.03257049943879631,0.02967518551357745,0.6847475710935207,operator_channel,with subject,84652
geo_outside_nyc,0.056160751761302106,0.31169025205285067,0.18018129021173046,0.8570291329368172,-0.5551236735267916,0.6674451770493958,operator_channel,with subject,84652
geo_unknown,-0.30208832376590117,0.1721816069674585,-1.754474993504936,0.07950758551073012,-0.6397695119553752,0.035592864423572956,operator_channel,with subject,84652
multi_prop_owner,-0.09703384781605376,0.1993856877861618,-0.4866640574529157,0.6265515934594559,-0.4880674613676538,0.2939997657355462,operator_channel,with subject,84652
p_black,2.9541810187985766,1.3815986782807752,2.1382338194436326,0.03262282646927561,0.24460075932851044,5.663761278268643,caps_share,with subject,84652
p_hispanic,1.4854997005150252,1.1889369444814177,1.2494352264938324,0.21165719655463322,-0.8462339100948821,3.817233311124933,caps_share,with subject,84652
