term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,n
p_hispanic,0.015343281458421532,0.036231792444891824,0.42347563901947444,0.671948268713707,-0.05566972682889689,0.08635628974573996,ctx_owner_occ_star,459970
owner_occ_star,-0.06551615390373848,0.02129403602603798,-3.076737252798223,0.0020927968312154377,-0.10725169760027134,-0.023780610207205614,ctx_owner_occ_star,459970
era_pre1940,0.21704437770447182,0.034524251288045475,6.286722220088422,3.2423885798493757e-10,0.1493780885866921,0.28471066682225155,ctx_owner_occ_star,459970
era_4079,-0.0256813175649021,0.0356950472340856,-0.7194644510899743,0.4718547979377512,-0.09564232457016597,0.044279689440361765,ctx_owner_occ_star,459970
era_8099,-0.25583355804485414,0.0778725488319917,-3.2852855323486247,0.0010187907007259689,-0.40846094913989456,-0.10320616694981372,ctx_owner_occ_star,459970
era_unknown,1.123448172415327,0.1456454776696873,7.713580884146782,1.2212453270876722e-14,0.8379882816716071,1.4089080631590467,ctx_owner_occ_star,459970
com_class,-0.09316239620072947,0.06490183516680419,-1.435435468986244,0.15116304480008913,-0.22036765565822083,0.034042863256761896,ctx_owner_occ_star,459970
log_bldgarea,0.8276507811721053,0.11041925552419926,7.495529445864802,6.59472476627343e-14,0.6112330171449494,1.0440685451992613,ctx_owner_occ_star,459970
mzone,-0.09289307954874347,0.07618721822222725,-1.2192738062411939,0.222740286971858,-0.24221728334660264,0.05643112424911571,ctx_owner_occ_star,459970
multi_bldg,0.03888685704175927,0.016426742635688493,2.367289602338705,0.01791890516525374,0.006691033092501249,0.07108268099101728,ctx_owner_occ_star,459970
log2_area_per_unit,-0.19950262666229915,0.07699153089816846,-2.591228208283946,0.009563405013417903,-0.3504032543373121,-0.04860199898728618,ctx_owner_occ_star,459970
value_rank,-0.15332393421281745,0.057243690800754754,-2.6784424985189093,0.007396543087198282,-0.2655195065244436,-0.041128361901191304,ctx_owner_occ_star,459970
any_prior_viol,0.5846714979461255,0.019197057719647425,30.456307757398545,0.0,0.5470459562064799,0.6222970396857711,ctx_owner_occ_star,459970
geo_nyc_other,0.07042395633393075,0.014809998227448582,4.755163049473448,1.982863189420314e-06,0.04139689319702949,0.09945101947083201,ctx_owner_occ_star,459970
geo_outside_nyc,0.1179981059857975,0.02828138311492305,4.172289081701037,3.015547027773735e-05,0.0625676136475691,0.1734285983240259,ctx_owner_occ_star,459970
geo_unknown,-0.4908876453367695,0.01806802312073668,-27.168863027044583,0.0,-0.5263003199252504,-0.4554749707482886,ctx_owner_occ_star,459970
multi_prop_owner,0.19535629885960237,0.019742364317365896,9.89528385350289,0.0,0.1566619758278965,0.23405062189130824,ctx_owner_occ_star,459970
p_asian:owner_occ_star,-0.07581842359745673,0.040322382349898905,-1.880306152040811,0.060066365344710215,-0.15484884077411215,0.0032119935791986853,ctx_owner_occ_star,459970
p_asian,0.3596446456780923,0.04680041332305379,7.684646782829417,1.532107773982716e-14,0.26791752110331835,0.45137177025286623,ctx_era_pre1940,459970
p_black,-0.011298686208978568,0.041299470978869865,-0.2735794416049382,0.7844078346662422,-0.0922441619081207,0.06964678949016355,ctx_era_pre1940,459970
p_hispanic,0.008209364212560875,0.03584818464648485,0.22900362440991437,0.818866099106538,-0.06205178660569118,0.07847051503081293,ctx_era_pre1940,459970
owner_occ_star,-0.09045192537794239,0.01806973618153828,-5.0057136678263445,5.565543739205481e-07,-0.12586795750389773,-0.05503589325198703,ctx_era_pre1940,459970
era_pre1940,0.24544622709619474,0.03614696894415442,6.790229838507318,1.1195488980320079e-11,0.17459946981536423,0.31629298437702524,ctx_era_pre1940,459970
era_4079,-0.027489157543290732,0.03557215484292179,-0.7727717835671283,0.4396574551822785,-0.09720929988789952,0.04223098480131805,ctx_era_pre1940,459970
era_8099,-0.253606792742974,0.07726794611181016,-3.2821733397183053,0.0010301026075647535,-0.4050491842815036,-0.10216440120444434,ctx_era_pre1940,459970
era_unknown,1.1223137426458023,0.1457010276106222,7.702853995272584,1.3322676295501878e-14,0.8367449760185067,1.4078825092730978,ctx_era_pre1940,459970
com_class,-0.09139051969666827,0.06478413709199872,-1.4106928609219003,0.15833519692399212,-0.21836509516649122,0.03558405577315467,ctx_era_pre1940,459970
log_bldgarea,0.8264388888229838,0.11028581833150804,7.49360979794149,6.705747068735946e-14,0.6102826568877007,1.0425951207582669,ctx_era_pre1940,459970
mzone,-0.09434929268586743,0.07598358874193863,-1.2417061927188493,0.21434498427835402,-0.2432743900361703,0.054575804664435415,ctx_era_pre1940,459970
multi_bldg,0.03921464756884607,0.01642902069338355,2.3869132738166776,0.016990498840539603,0.0070143587085510425,0.0714149364291411,ctx_era_pre1940,459970
log2_area_per_unit,-0.1982146698964918,0.07694446891977576,-2.5760743128028527,0.009992916693747578,-0.3490230577888139,-0.04740628200416974,ctx_era_pre1940,459970
value_rank,-0.1560298303989667,0.05729498828365186,-2.723271878973176,0.00646388388387753,-0.26832594392956877,-0.043733716868364664,ctx_era_pre1940,459970
any_prior_viol,0.5847967757005924,0.019178113226566224,30.492925388015255,0.0,0.5472083644850914,0.6223851869160935,ctx_era_pre1940,459970
geo_nyc_other,0.07028695902064412,0.014793299313976143,4.751269985745485,2.0214301377219357e-06,0.04129262515272979,0.09928129288855846,ctx_era_pre1940,459970
geo_outside_nyc,0.11622680074485252,0.028260698396788957,4.112665551041671,3.911168062531445e-05,0.0608368497091973,0.17161675178050773,ctx_era_pre1940,459970
geo_unknown,-0.4905355322763744,0.018055040156889256,-27.168897328051685,0.0,-0.5259227607233018,-0.45514830382944704,ctx_era_pre1940,459970
multi_prop_owner,0.19493451123098993,0.019709463553475918,9.890401669334715,0.0,0.1563046725115723,0.23356434995040756,ctx_era_pre1940,459970
p_asian:era_pre1940,-0.0688955291405011,0.042094383616964756,-1.6366917203827405,0.10169489984513547,-0.15139900498116493,0.013607946700162743,ctx_era_pre1940,459970
p_asian,0.327515036382806,0.03680851155858565,8.897807124352806,0.0,0.2553716794034518,0.3996583933621602,ctx_com_class,459970
p_black,-0.007341242768791956,0.04156890575491366,-0.17660418612111728,0.8598193057242258,-0.08881480092516254,0.07413231538757863,ctx_com_class,459970
p_hispanic,0.012607057761520801,0.03618410723618147,0.3484142272526393,0.7275291193052422,-0.05831248923413005,0.08352660475717165,ctx_com_class,459970
owner_occ_star,-0.08988125475630994,0.018070172576310505,-4.9740119734186585,6.55812556260571e-07,-0.1252981422003019,-0.05446436731231798,ctx_com_class,459970
era_pre1940,0.21526162374355207,0.0344297115690582,6.252205259163616,4.046969426241276e-10,0.14778062907009595,0.2827426184170082,ctx_com_class,459970
era_4079,-0.02884151599592805,0.03559404717454445,-0.8102904357713623,0.41777327096421457,-0.09860456652205486,0.04092153453019877,ctx_com_class,459970
era_8099,-0.2564921109776263,0.07789694397807276,-3.292710828936067,0.000992264721735081,-0.4091673156803832,-0.10381690627486942,ctx_com_class,459970
era_unknown,1.119839586556549,0.14553672393007702,7.694549913701334,1.4210854715202004e-14,0.8345928492256492,1.4050863238874487,ctx_com_class,459970
com_class,-0.013150735624616071,0.06759521632330512,-0.19455127655360474,0.845744249754077,-0.14563492514548812,0.11933345389625596,ctx_com_class,459970
log_bldgarea,0.8295072311022026,0.11023003457737057,7.525237874437666,5.262457136723242e-14,0.6134603333159514,1.0455541288884538,ctx_com_class,459970
mzone,-0.09580465393076605,0.0759694201049923,-1.261094974772228,0.2072746309364959,-0.24470198126294407,0.05309267340141198,ctx_com_class,459970
multi_bldg,0.037518120521501885,0.016371570322291445,2.2916629121653287,0.021925102115768924,0.005430432319445837,0.06960580872355793,ctx_com_class,459970
log2_area_per_unit,-0.19941207001160274,0.07687119651519604,-2.5941064930891584,0.00948371068124021,-0.3500768466298879,-0.04874729339331757,ctx_com_class,459970
value_rank,-0.15652330869880857,0.05730851730817333,-2.7312398933148674,0.00630965250378801,-0.26884593863021866,-0.044200678767398485,ctx_com_class,459970
any_prior_viol,0.584679846350919,0.01917937368181799,30.484824794106512,0.0,0.5470889646885203,0.6222707280133176,ctx_com_class,459970
